"employee_id","first_name","last_name","hire_date","termination_date","department","job_title","gender","age","location","employment_status","termination_reason","salary","tenure_months","year_month","attrition_type"
"24e75e8e-b8f2-4423-83ed-d1f874f93d17","Robert","Pena","2022-12-11",NULL,"Operations","Logistics Coordinator","Non-Binary",53,"Chicago","Active","N/A",56061,"24","2022-12","Active"
"43d88870-f81d-4aa1-8812-0a8e78308930","Matthew","Schwartz","2021-01-31",NULL,"IT","Data Analyst","Non-Binary",34,"Reno","Active","N/A",101179,"48","2021-01","Active"
"aca2b148-da33-4aa1-941c-dfcdda0d4a5f","Michele","James","2023-07-25",NULL,"Finance","Accountant","Non-Binary",28,"Las Vegas","Active","N/A",149493,"12","2023-07","Active"
"3a3c8a71-ff57-4e2b-8991-ab9bebc2026f","Julie","Hamilton","2023-06-21",NULL,"Finance","Accountant","Male",30,"Reno","Active","N/A",109460,"12","2023-06","Active"
"19bad7ae-df61-4a5c-b432-3070a23d4c2f","Scott","Benson","2020-10-21",NULL,"Finance","Accountant","Female",52,"Chicago","Active","N/A",90720,"48","2020-10","Active"
"2e183554-cae2-4e66-ae8a-781390e0a95b","George","Miller","2022-12-20",NULL,"Sales","Sales Rep","Female",56,"Las Vegas","Active","N/A",106717,"24","2022-12","Active"
"7f671eec-3da7-4577-aee1-e86b9ea556aa","Roberta","Thomas","2024-09-01",NULL,"Marketing","SEO Specialist","Non-Binary",46,"Chicago","Active","N/A",143125,"0","2024-09","Active"
"aab612c9-415d-474a-b5a6-69814104a8b5","Albert","Ballard","2022-08-15",NULL,"HR","HR Specialist","Non-Binary",57,"Chicago","Active","N/A",116797,"24","2022-08","Active"
"12e89d10-2871-4733-8bed-db12ad77e82f","Scott","Reed","2024-10-26",NULL,"Sales","Account Manager","Non-Binary",41,"Los Angeles","Active","N/A",63285,"0","2024-10","Active"
"b0b862ef-6c9f-42b9-b647-8986a3917c99","John","Bruce","2023-04-02",NULL,"HR","Recruiter","Female",29,"Las Vegas","Active","N/A",59877,"24","2023-04","Active"
"55ab946d-a5b5-4dc2-a181-c85eca0ac6ac","Cameron","Davis","2022-01-02","2023-12-26","Sales","Account Manager","Male",41,"Las Vegas","Terminated","Involuntary",69573,"12","2022-01","Involuntary"
"17ec889c-86c1-46cb-a996-30f7af77520e","Debbie","Henderson","2024-06-16","2025-02-02","Sales","Account Manager","Male",62,"Los Angeles","Terminated","Voluntary",106177,"0","2024-06","Voluntary"
"9c4ffb46-71b7-41aa-b836-f5713ccec76c","Justin","Goodman","2022-05-15","2024-05-12","Marketing","Marketing Manager","Non-Binary",34,"Chicago","Terminated","Involuntary",88202,"12","2022-05","Involuntary"
"c8cc7cfe-cf01-4944-b731-57494f3949a8","Taylor","Conley","2022-07-23","2024-01-12","Finance","Financial Analyst","Female",29,"Chicago","Terminated","Voluntary",140948,"12","2022-07","Voluntary"
"c4f9eccd-7630-48a7-b0ca-fdd8fc043f08","Juan","Reyes","2022-02-25","2025-02-23","Marketing","SEO Specialist","Male",53,"Los Angeles","Terminated","Involuntary",105678,"24","2022-02","Involuntary"
"9acb394a-cd1f-4318-b31f-63fbd11fc8c0","Devon","Wright","2022-12-14","2025-03-27","Finance","Financial Analyst","Male",49,"Reno","Terminated","Involuntary",65828,"24","2022-12","Involuntary"
"1f317405-4d18-4eba-bcd5-fd7f49c10669","Brandon","Barnes","2022-12-14","2023-03-20","IT","Software Engineer","Non-Binary",46,"Reno","Terminated","Voluntary",79385,"0","2022-12","Voluntary"
"2227219f-551f-4086-81b5-b5cabc3536df","Bradley","Payne","2023-06-16","2024-11-21","Sales","Account Manager","Non-Binary",52,"Reno","Terminated","Voluntary",95539,"12","2023-06","Voluntary"
"fb16f757-76f1-46ab-af47-5b49c775e395","Heather","Welch","2024-05-19","2024-07-17","Marketing","SEO Specialist","Non-Binary",26,"Los Angeles","Terminated","Voluntary",71426,"0","2024-05","Voluntary"
"4f612217-eef1-4694-90ca-e32d0aba590e","Zachary","Hays","2020-07-13","2021-06-26","IT","System Admin","Male",29,"Reno","Terminated","Voluntary",111704,"0","2020-07","Voluntary"
"cca1b45c-1fdd-480a-85f1-861954f90429","Micheal","Preston","2024-03-20","2025-03-03","Sales","Sales Rep","Non-Binary",57,"Chicago","Terminated","Voluntary",87847,"0","2024-03","Voluntary"
"15260718-cd18-4a82-8447-ceab84ef4324","Jessica","Miller","2022-10-20","2025-02-15","Sales","Account Manager","Non-Binary",24,"Las Vegas","Terminated","Voluntary",77439,"24","2022-10","Voluntary"
"233ffc82-92ec-49af-93ae-c376c359810a","Alyssa","Sanders","2025-01-21","2025-02-25","Marketing","Marketing Manager","Female",58,"Chicago","Terminated","Involuntary",87541,"0","2025-01","Involuntary"
"2fa0d842-bc55-400b-86a2-41af1d0af7f7","Victor","Hughes","2023-07-25","2024-01-01","IT","Software Engineer","Female",41,"Los Angeles","Terminated","Involuntary",122466,"0","2023-07","Involuntary"
"cac4d0eb-3373-430e-bc31-a5971f119c0f","Dominic","Tyler","2024-04-13","2024-10-22","Finance","Accountant","Female",45,"Chicago","Terminated","Voluntary",71864,"0","2024-04","Voluntary"
"fba6abf7-cdbc-4653-b7a7-e8b75e70f65f","Andrea","Salazar","2020-06-11","2023-02-22","Sales","Account Manager","Non-Binary",24,"Las Vegas","Terminated","Voluntary",81090,"24","2020-06","Voluntary"
"5128b9b1-f8ed-40ca-a015-6a7212e153a6","Dawn","Cole","2024-02-28","2025-02-10","Sales","Account Manager","Male",47,"Reno","Terminated","Voluntary",97987,"0","2024-02","Voluntary"
"d47d577b-fa5a-41ca-859d-d55d4b943e30","Dominique","Hill","2025-04-11",NULL,"Marketing","SEO Specialist","Non-Binary",28,"Los Angeles","Active","N/A",75253,"0","2025-04","Active"
"f93e08d5-bea2-4dfe-873f-6e1baf908e3c","Brandon","Obrien","2023-02-22",NULL,"Sales","Sales Rep","Non-Binary",45,"New York","Active","N/A",91666,"24","2023-02","Active"
"c696f5e6-4944-451b-a726-be23e776b886","Lauren","Lawson","2022-10-19",NULL,"Marketing","SEO Specialist","Male",65,"Chicago","Active","N/A",85947,"24","2022-10","Active"
"a0a11839-e745-4704-98df-bc3ca0d4de3d","Debbie","Parker","2024-07-03",NULL,"Marketing","Marketing Manager","Male",43,"New York","Active","N/A",82801,"0","2024-07","Active"
"e05fb8bc-8a16-406c-8958-e75e21d53971","Teresa","Schmidt","2021-03-11",NULL,"IT","System Admin","Male",39,"New York","Active","N/A",74340,"48","2021-03","Active"
"e9ff1cae-41c8-4a8c-aa1f-955ad499da99","Makayla","Olson","2024-11-18",NULL,"IT","Data Analyst","Non-Binary",23,"New York","Active","N/A",77871,"0","2024-11","Active"
"cde22f1c-56b6-4afc-9ed2-55d0bf1e8366","Darius","Mccarty","2024-05-06",NULL,"HR","HR Manager","Female",23,"New York","Active","N/A",86186,"0","2024-05","Active"
"ad238d36-dc32-4c97-b9c1-e262f76c8ede","Jennifer","Whitney","2021-01-07",NULL,"Finance","Accountant","Non-Binary",26,"Los Angeles","Active","N/A",110176,"48","2021-01","Active"
"431d029f-ac1e-46d8-bfbf-397bac3e7b0d","Brenda","Carson","2022-08-03",NULL,"Finance","Accountant","Female",47,"Los Angeles","Active","N/A",59082,"24","2022-08","Active"
"78b2b549-3bdb-409e-acc2-16a01bbc91f7","Angel","Henson","2025-01-05",NULL,"Operations","Ops Manager","Male",27,"Chicago","Active","N/A",148375,"0","2025-01","Active"
"a5cc8bf7-38ab-454c-9c2e-58deea4e3617","Bryan","Colon","2023-02-14",NULL,"Sales","Account Manager","Non-Binary",62,"Reno","Active","N/A",71540,"24","2023-02","Active"
"1dde7969-6886-43db-a634-8e784d5c55c7","Donald","Shah","2024-11-10",NULL,"Sales","Account Manager","Female",54,"Reno","Active","N/A",104925,"0","2024-11","Active"
"3c1bdacc-18e1-4331-9dba-12677e1ca5a1","Paige","Taylor","2021-11-01",NULL,"Marketing","Marketing Manager","Non-Binary",63,"Reno","Active","N/A",146983,"36","2021-11","Active"
"d56ce8ea-1959-4b5a-a7a8-f6366a35df59","Tracy","Russell","2021-02-01",NULL,"Marketing","SEO Specialist","Female",42,"Chicago","Active","N/A",67463,"48","2021-02","Active"
"e6d5901d-8b62-4d41-9e09-a9eeaf88bdec","Tiffany","Howard","2020-10-23",NULL,"HR","HR Specialist","Non-Binary",25,"Reno","Active","N/A",103843,"48","2020-10","Active"
"f2f25eef-1f45-4bfd-b7dc-67e030974b2b","Melanie","Gibson","2022-04-22",NULL,"Sales","Sales Rep","Female",44,"Los Angeles","Active","N/A",142819,"36","2022-04","Active"
"8d2238e6-c7bf-4fbc-943c-dd6de0c1ff1e","Danielle","White","2023-09-18","2024-04-06","Operations","Ops Manager","Non-Binary",58,"Chicago","Terminated","Involuntary",121494,"0","2023-09","Involuntary"
"d4d60735-0e2f-4958-9e43-1e06e9247069","David","Hernandez","2025-02-22","2025-03-21","Marketing","Marketing Manager","Female",59,"Chicago","Terminated","Involuntary",98416,"0","2025-02","Involuntary"
"f28e4122-5894-47f1-b9b8-6bb2b596ca7c","Shelley","Jacobson","2021-02-19","2022-06-26","Operations","Ops Manager","Female",63,"Reno","Terminated","Voluntary",133238,"12","2021-02","Voluntary"
"24c778a5-9b4e-464b-9716-dc2e343ada2a","Larry","Higgins","2022-07-06","2023-11-14","Finance","Financial Analyst","Female",52,"Chicago","Terminated","Voluntary",145471,"12","2022-07","Voluntary"
"c2baf0e0-2179-43f0-a612-4ab4f9b21e6e","Mitchell","Hoffman","2023-12-26","2025-02-17","Sales","Sales Rep","Non-Binary",65,"Reno","Terminated","Involuntary",92721,"12","2023-12","Involuntary"
"24108e9a-3f77-4cae-b318-b96d44790612","Colin","Roberts","2021-11-28","2023-07-01","Marketing","Marketing Manager","Female",24,"Chicago","Terminated","Involuntary",100237,"12","2021-11","Involuntary"
"28caaa1d-c35b-4c2c-b098-f7b2500e15c0","Tyrone","Robertson","2021-12-13","2023-11-23","IT","System Admin","Female",30,"Las Vegas","Terminated","Involuntary",128664,"12","2021-12","Involuntary"
"673ba8bd-c38c-4dec-9da3-9a73ba3df7ff","Michael","Morales","2022-06-20","2024-12-24","Operations","Logistics Coordinator","Female",42,"Chicago","Terminated","Involuntary",117580,"24","2022-06","Involuntary"
"9c6d52d5-ae2e-4af9-9f8c-c29ffd350c5f","David","Hester","2024-02-19","2024-06-18","Marketing","SEO Specialist","Female",33,"Chicago","Terminated","Voluntary",59763,"0","2024-02","Voluntary"
"09f64405-0b99-4034-8a4e-255280051b10","Derrick","Cook","2021-04-23","2023-05-08","Marketing","SEO Specialist","Female",34,"Las Vegas","Terminated","Involuntary",72589,"24","2021-04","Involuntary"
"98cf1188-06d2-4913-a117-3719b023a0ea","Thomas","Coffey","2024-04-18","2025-01-13","Marketing","Marketing Manager","Female",63,"Chicago","Terminated","Involuntary",94576,"0","2024-04","Involuntary"
"80773e33-690e-4e62-b432-3ec6b0c4a01c","Kimberly","Knapp","2021-11-18","2022-05-27","Operations","Ops Manager","Non-Binary",64,"New York","Terminated","Involuntary",109505,"0","2021-11","Involuntary"
"c56bad4c-4c30-47c4-bb75-6923f910abb3","Keith","Clark","2023-02-08","2023-08-08","Marketing","SEO Specialist","Female",58,"Las Vegas","Terminated","Involuntary",72294,"0","2023-02","Involuntary"
"0ac4de85-4a5b-4aff-a57f-7595cdfb4db9","Keith","Klein","2024-05-28","2025-04-10","Sales","Sales Rep","Female",48,"New York","Terminated","Voluntary",116875,"0","2024-05","Voluntary"
"36c7d6fa-7aa4-4052-bf51-936241a64fed","James","Ryan","2022-01-17","2023-06-29","IT","Software Engineer","Female",46,"Los Angeles","Terminated","Involuntary",104081,"12","2022-01","Involuntary"
"23310a28-c550-4ca8-ae62-990c19bd4f93","Adam","Pierce","2022-05-19","2024-06-26","HR","HR Manager","Non-Binary",56,"Los Angeles","Terminated","Involuntary",115686,"24","2022-05","Involuntary"
"9a4ffc0c-9165-42ed-8c63-6e95025f5543","Daniel","Bird","2024-12-10","2025-04-09","IT","System Admin","Non-Binary",42,"New York","Terminated","Involuntary",130690,"0","2024-12","Involuntary"
"e3a68a70-7e71-4b55-8639-bd418b15bd94","Sheena","Rosales","2021-09-26","2025-04-11","Finance","Financial Analyst","Female",25,"Reno","Terminated","Voluntary",109206,"36","2021-09","Voluntary"
"bb2aa146-2999-494c-94a7-b69b1cd66b09","Stephen","Scott","2022-08-27","2023-03-02","Sales","Account Manager","Non-Binary",53,"Las Vegas","Terminated","Voluntary",137050,"0","2022-08","Voluntary"
"aca58d95-915a-4c30-8b86-b5a1ca6fbff8","Katherine","Thompson","2021-03-30","2024-03-30","Finance","Financial Analyst","Non-Binary",48,"Los Angeles","Terminated","Involuntary",123742,"36","2021-03","Involuntary"
"ef9240b6-52d7-4f10-ba3a-6e9623ff23d3","John","Green","2023-08-30","2023-12-19","Finance","Accountant","Non-Binary",48,"Los Angeles","Terminated","Voluntary",115689,"0","2023-08","Voluntary"
"5e175b66-4b87-459f-b0cd-7f05ea87855e","Christina","Robinson","2021-11-13","2022-04-09","IT","Data Analyst","Female",41,"Las Vegas","Terminated","Voluntary",117835,"0","2021-11","Voluntary"
"f8999246-98de-4ebb-a3b5-cecea446be72","Andrew","Buchanan","2023-08-18",NULL,"Operations","Ops Manager","Female",28,"Reno","Active","N/A",92700,"12","2023-08","Active"
"34885a46-9088-4eaf-8977-6598203c8c25","Casey","Hubbard","2021-07-13",NULL,"Sales","Account Manager","Male",28,"Chicago","Active","N/A",141079,"36","2021-07","Active"
"3ba5cd2f-dea4-4c19-9024-3d723748967f","Mark","Hernandez","2021-05-08",NULL,"Sales","Sales Rep","Female",57,"Reno","Active","N/A",91512,"36","2021-05","Active"
"fbe94499-dbc0-40fd-86fb-7bf300b9d4a3","Duane","Anderson","2024-10-25",NULL,"Sales","Sales Rep","Non-Binary",64,"Chicago","Active","N/A",127972,"0","2024-10","Active"
"ddcf8766-a93b-42cd-9c24-220e2cabd7e7","Anthony","Smith","2021-07-26",NULL,"HR","Recruiter","Female",44,"Las Vegas","Active","N/A",147104,"36","2021-07","Active"
"5fa5e0aa-9b11-4530-bd24-7c11bf6b8cdf","Robert","Dunn","2020-12-24","2021-08-23","IT","Data Analyst","Non-Binary",60,"New York","Terminated","Voluntary",117773,"0","2020-12","Voluntary"
"c3093b6e-37e9-42e2-935a-c07aaa0217d0","John","Fischer","2022-09-01","2024-02-03","Marketing","SEO Specialist","Female",56,"Chicago","Terminated","Involuntary",92101,"12","2022-09","Involuntary"
"33c08bf1-8167-499f-a723-ada38c32bdb2","Ashley","Hernandez","2023-02-19","2023-04-09","Finance","Financial Analyst","Male",58,"New York","Terminated","Involuntary",96015,"0","2023-02","Involuntary"
"4ee4334e-ce92-4136-ac3a-812f765e6cb5","Jennifer","Foster","2022-08-07","2022-10-03","Finance","Financial Analyst","Female",32,"Chicago","Terminated","Involuntary",149838,"0","2022-08","Involuntary"
"649f7d88-8989-45ab-be2b-34d82db0728d","Allison","Luna","2023-08-01","2024-03-08","Sales","Account Manager","Male",28,"Las Vegas","Terminated","Voluntary",120826,"0","2023-08","Voluntary"
"df495037-b40a-4181-ac09-bdb799086e47","Brandon","Yang","2020-10-26","2020-12-20","Marketing","Marketing Manager","Non-Binary",24,"New York","Terminated","Involuntary",129167,"0","2020-10","Involuntary"
"c6ac1b04-dd1d-4cd1-811f-6bf5379ef467","Brian","Gordon","2022-04-29","2023-01-10","IT","Data Analyst","Male",65,"Chicago","Terminated","Involuntary",90532,"0","2022-04","Involuntary"
"b852b3cd-9442-45e6-9583-1d58ef4c5119","Robert","Hernandez","2021-01-16","2022-02-27","Finance","Financial Analyst","Female",49,"Reno","Terminated","Involuntary",98193,"12","2021-01","Involuntary"
"b93b17fb-f76d-45fd-bd16-45a0d253d966","Darlene","Henry","2023-09-27","2024-02-22","IT","System Admin","Non-Binary",62,"Los Angeles","Terminated","Involuntary",93200,"0","2023-09","Involuntary"
"8bea75c1-b866-47aa-a3d4-526b2b54ff7a","Tracy","Stark","2021-02-26","2024-06-18","Sales","Account Manager","Female",45,"Las Vegas","Terminated","Involuntary",104290,"36","2021-02","Involuntary"
"6e3a0ba8-ac8d-4c7d-b2a6-e468d02b1243","Linda","Browning","2025-03-14","2025-03-14","Operations","Logistics Coordinator","Non-Binary",64,"Chicago","Terminated","Voluntary",69335,"0","2025-03","Voluntary"
"f5948a54-5f80-4eeb-943a-9aff659b0105","Richard","Cunningham","2024-05-22","2024-08-20","Finance","Accountant","Male",38,"New York","Terminated","Involuntary",68886,"0","2024-05","Involuntary"
"608e2f5c-6117-4270-a7c0-518b17efa621","Angela","Brown","2024-08-09","2025-02-22","Marketing","Marketing Manager","Female",28,"Chicago","Terminated","Voluntary",100215,"0","2024-08","Voluntary"
"a518a418-6f14-43f6-9867-888b7ff6b824","Kristen","Knight","2020-05-12","2021-03-18","Marketing","Marketing Manager","Female",41,"Chicago","Terminated","Voluntary",70213,"0","2020-05","Voluntary"
"3ad1fa33-0ae4-4c11-ab4d-8f42873570a2","Jason","Parrish","2024-08-08","2024-09-01","Marketing","SEO Specialist","Male",50,"Los Angeles","Terminated","Involuntary",100652,"0","2024-08","Involuntary"
"d9b59f84-edc3-41c3-adea-2d2d086c405f","Leonard","Ali","2024-10-23","2025-02-04","Operations","Logistics Coordinator","Non-Binary",32,"Chicago","Terminated","Voluntary",122632,"0","2024-10","Voluntary"
"3b6dca0d-6fe5-440b-9901-ef870dbf0caf","Mary","Peterson","2022-10-26","2025-04-02","Finance","Accountant","Non-Binary",33,"Chicago","Terminated","Voluntary",130674,"24","2022-10","Voluntary"
"72c22a16-79eb-4168-9045-56e5bee3eb79","Kimberly","Palmer","2022-12-11",NULL,"HR","Recruiter","Female",51,"Chicago","Active","N/A",83197,"24","2022-12","Active"
"9d77a45e-f206-4269-b8b7-7c0780fb9296","Bradley","Logan","2020-11-10",NULL,"IT","Software Engineer","Non-Binary",60,"Las Vegas","Active","N/A",149581,"48","2020-11","Active"
"a4b1f991-7542-4646-8d37-a539857dd3b3","Tamara","Brown","2024-08-25",NULL,"HR","HR Specialist","Non-Binary",27,"Chicago","Active","N/A",135981,"0","2024-08","Active"
"1ba362e7-afa4-45e5-ad20-449666d06371","Tracy","Browning","2022-09-16",NULL,"Marketing","SEO Specialist","Female",39,"New York","Active","N/A",118656,"24","2022-09","Active"
"25f934bf-9bb9-4155-9275-eb9414aeaf5c","Cameron","Hill","2020-09-06",NULL,"Sales","Sales Rep","Female",65,"Reno","Active","N/A",111349,"48","2020-09","Active"
"6182f347-533f-4a72-b64f-a54a8c611654","Virginia","Schmidt","2023-06-24",NULL,"Marketing","Marketing Manager","Male",47,"Reno","Active","N/A",95425,"12","2023-06","Active"
"cb08587d-1963-426d-ae21-8b099afd4015","Jacqueline","Farrell","2022-08-01",NULL,"HR","HR Specialist","Male",38,"Chicago","Active","N/A",94507,"24","2022-08","Active"
"dd90e79e-b888-46ed-8d24-4e3ec4dabddb","Jason","Hayes","2023-07-27",NULL,"Finance","Financial Analyst","Male",30,"Los Angeles","Active","N/A",120193,"12","2023-07","Active"
"66132e69-7418-4109-93d1-bf0f56c438e4","Robert","Davis","2021-06-16",NULL,"Sales","Account Manager","Male",47,"Las Vegas","Active","N/A",120570,"36","2021-06","Active"
"f41ea3ac-5fd2-4109-8140-752caa448259","Elijah","Leblanc","2022-06-13",NULL,"Marketing","SEO Specialist","Non-Binary",49,"Reno","Active","N/A",65205,"24","2022-06","Active"
"6e8f75a1-17dd-4d81-95da-705cd4ef00aa","Colin","Rodgers","2020-08-25",NULL,"Marketing","SEO Specialist","Male",47,"Las Vegas","Active","N/A",109747,"48","2020-08","Active"
"f4e559e5-9622-4348-8f5a-e9d38e6e5003","Anna","Rivera","2024-05-16",NULL,"Finance","Financial Analyst","Non-Binary",45,"Las Vegas","Active","N/A",136018,"0","2024-05","Active"
"1a85910d-5a05-4c11-8ffc-a6b199b479d4","Becky","Lewis","2025-02-26",NULL,"Finance","Financial Analyst","Male",26,"Reno","Active","N/A",84041,"0","2025-02","Active"
"59a1120e-1bb4-4332-98e7-012f39681c81","Megan","Richardson","2023-08-07",NULL,"Operations","Logistics Coordinator","Female",44,"New York","Active","N/A",121840,"12","2023-08","Active"
"6dda4f8d-cea6-4f4c-b9e5-8ff092f837d4","Megan","Villegas","2024-02-16",NULL,"IT","Data Analyst","Male",60,"New York","Active","N/A",88550,"12","2024-02","Active"
"c5acc354-15f0-4cb4-a14c-721da921cb4c","Christine","Yates","2022-06-22","2024-05-28","Finance","Financial Analyst","Non-Binary",59,"Las Vegas","Terminated","Voluntary",143288,"12","2022-06","Voluntary"
"3e245fbf-fa69-4cd2-be23-90f3e7bbaefc","Ashley","Jackson","2020-09-26","2024-11-11","Marketing","SEO Specialist","Female",50,"Los Angeles","Terminated","Involuntary",108626,"48","2020-09","Involuntary"
"614077d3-9ec4-4a48-9773-f98d550c2fe9","Linda","Rivera","2021-11-02","2025-02-19","HR","HR Specialist","Female",28,"New York","Terminated","Involuntary",126611,"36","2021-11","Involuntary"
"982a2277-f966-459f-a6aa-59e5dc08bf29","Derek","Flores","2021-12-27","2024-09-13","Finance","Financial Analyst","Female",27,"Los Angeles","Terminated","Voluntary",113947,"24","2021-12","Voluntary"
"65f30779-f6ee-4cdb-ad79-a2d1506e50c7","Tanya","Carter","2025-01-18","2025-02-06","HR","HR Manager","Non-Binary",44,"Reno","Terminated","Voluntary",82509,"0","2025-01","Voluntary"
"11b461e9-b15d-472d-94ce-e27c4a94ae9f","Lori","Flynn","2023-11-09","2024-06-30","Finance","Accountant","Male",31,"Chicago","Terminated","Voluntary",146937,"0","2023-11","Voluntary"
"40afbf3f-3df5-4967-8d86-70bda2224f96","Donna","Espinoza","2022-05-12","2023-11-02","IT","Data Analyst","Non-Binary",62,"Chicago","Terminated","Involuntary",119154,"12","2022-05","Involuntary"
"9cd8758b-a5a1-4825-aa95-28c35ae1dbad","Bradley","Terrell","2024-02-28","2024-12-02","HR","Recruiter","Male",53,"Chicago","Terminated","Involuntary",83551,"0","2024-02","Involuntary"
"cbd5cc86-f739-46e9-94e3-8579c0afd193","Russell","Smith","2023-09-14","2024-05-06","Finance","Accountant","Non-Binary",53,"Chicago","Terminated","Involuntary",126737,"0","2023-09","Involuntary"
"b00ac64c-949c-48d4-8ed8-a80d84cfee39","Barbara","Griffin","2021-08-10","2023-07-02","Operations","Ops Manager","Male",29,"New York","Terminated","Voluntary",68051,"12","2021-08","Voluntary"
"15fa9483-f633-4c2d-aba9-00e16a7d5d96","Darren","Shepard","2020-06-08","2020-12-11","IT","System Admin","Female",38,"Las Vegas","Terminated","Involuntary",67234,"0","2020-06","Involuntary"
"1d3e503a-9645-40e4-a47d-c3929c7eb575","Michael","Bruce","2023-07-06","2024-08-03","Finance","Accountant","Female",63,"Las Vegas","Terminated","Involuntary",73327,"12","2023-07","Involuntary"
"1df05d18-4e2d-4255-bd13-1a3d1e2c2e7d","Isaac","Steele","2020-09-26","2021-05-08","Operations","Logistics Coordinator","Non-Binary",47,"Chicago","Terminated","Voluntary",122862,"0","2020-09","Voluntary"
"9e91a71c-7374-4cbf-978c-57d3508850d3","Brian","Howard","2022-10-06","2023-02-13","Marketing","Marketing Manager","Female",26,"Las Vegas","Terminated","Involuntary",102895,"0","2022-10","Involuntary"
"bcd4344f-cf8a-468e-b5ba-93573ca87f31","Brianna","Bell","2025-04-13","2025-04-23","Sales","Account Manager","Male",39,"Las Vegas","Terminated","Involuntary",76884,"0","2025-04","Involuntary"
"98cbaa52-47f5-4019-8843-8de259cf0b0d","Amber","Morris","2021-05-07","2021-08-01","Operations","Ops Manager","Non-Binary",45,"Las Vegas","Terminated","Voluntary",120031,"0","2021-05","Voluntary"
"83b0b35c-dba6-4df8-b3d0-4ffb44709848","Tricia","Shelton","2023-11-01","2024-04-05","Marketing","Marketing Manager","Female",28,"Reno","Terminated","Voluntary",103193,"0","2023-11","Voluntary"
"d8dff535-c62d-4aea-9e70-bd3000a21367","Jessica","Simon","2025-01-24","2025-02-23","Finance","Accountant","Non-Binary",51,"Las Vegas","Terminated","Involuntary",97899,"0","2025-01","Involuntary"
"8e867f3c-a487-4eab-accb-461a9d132363","Anthony","Hickman","2024-05-28",NULL,"Operations","Ops Manager","Female",58,"Reno","Active","N/A",137306,"0","2024-05","Active"
"45f50c52-2e2f-4f77-8769-79d644777442","Jacqueline","Parker","2024-06-17",NULL,"Marketing","SEO Specialist","Non-Binary",42,"New York","Active","N/A",128989,"0","2024-06","Active"
"24ac2130-deaf-428d-ae70-983801902620","Ashley","Morales","2022-01-05",NULL,"Marketing","SEO Specialist","Female",59,"Las Vegas","Active","N/A",112961,"36","2022-01","Active"
"177d6e7e-07d9-44ce-b8c8-8faea2178f84","Julie","Lewis","2021-01-09",NULL,"Finance","Financial Analyst","Female",24,"Las Vegas","Active","N/A",95685,"48","2021-01","Active"
"c122b5b3-284c-43d2-a7d4-15b60d77c5a0","Christine","Craig","2020-09-27",NULL,"Marketing","Marketing Manager","Female",58,"New York","Active","N/A",127655,"48","2020-09","Active"
"9b69554d-7c54-435f-ac8c-3b6aa974d079","Scott","Nelson","2021-09-03",NULL,"Finance","Accountant","Male",50,"Las Vegas","Active","N/A",120715,"36","2021-09","Active"
"fc04a168-652f-4b49-b873-e57f0ba078e8","Carol","Smith","2023-08-26",NULL,"Marketing","Marketing Manager","Female",45,"Chicago","Active","N/A",134928,"12","2023-08","Active"
"c3a00c6f-2321-41e1-8471-04c036136e15","Jonathan","Murphy","2021-10-27",NULL,"Marketing","Marketing Manager","Non-Binary",63,"Chicago","Active","N/A",99350,"36","2021-10","Active"
"2112507c-2cfa-45b0-ae3f-683abf3c5140","Omar","Padilla","2020-05-09",NULL,"HR","HR Manager","Female",40,"Chicago","Active","N/A",128133,"48","2020-05","Active"
"5024bdc6-dcb3-4df3-93ee-cdc6ebd14d2c","Barbara","Berry","2020-05-29",NULL,"Finance","Financial Analyst","Male",60,"Las Vegas","Active","N/A",140990,"48","2020-05","Active"
"67b03283-1d7c-4098-8a1d-ab326aedfdc7","Andrew","Nguyen","2023-11-11",NULL,"Finance","Financial Analyst","Male",64,"Reno","Active","N/A",139343,"12","2023-11","Active"
"b08a4895-d4ff-4666-b5c8-e90d9e3d750d","Samantha","Davis","2024-04-27",NULL,"HR","HR Manager","Female",23,"Chicago","Active","N/A",110496,"12","2024-04","Active"
"6683e107-96c0-44d0-af88-7f283e49fd09","Alexandria","Foster","2024-07-15",NULL,"Finance","Financial Analyst","Female",34,"New York","Active","N/A",83074,"0","2024-07","Active"
"c77444cb-5543-4c3c-b8b8-f24e56ea57b3","Gary","Dixon","2021-11-12",NULL,"IT","Data Analyst","Non-Binary",56,"Reno","Active","N/A",93770,"36","2021-11","Active"
"d6321d31-c8ac-4fcf-a04d-4d14197dbae1","Steve","Martinez","2023-09-23","2023-10-21","Operations","Logistics Coordinator","Non-Binary",46,"Chicago","Terminated","Voluntary",98911,"0","2023-09","Voluntary"
"aa1d3fc6-5f31-473d-9519-830c40198303","Rebecca","Martin","2021-09-07","2024-01-23","Marketing","Marketing Manager","Non-Binary",30,"Los Angeles","Terminated","Voluntary",131122,"24","2021-09","Voluntary"
"368acd40-b8f1-4e3c-99e7-703a70aa5b0d","Courtney","Hernandez","2020-05-10","2023-07-31","IT","Data Analyst","Non-Binary",37,"Chicago","Terminated","Involuntary",74441,"36","2020-05","Involuntary"
"6dec6bbd-f697-47a1-99fe-3d53624fea4b","Leonard","Taylor","2024-01-28","2024-10-21","Marketing","SEO Specialist","Male",30,"Las Vegas","Terminated","Voluntary",67415,"0","2024-01","Voluntary"
